,edad,ocupacion,estadocivil,estudios,descubierto,saldoanual,hipoteca,prestamo,canalcontacto,dia,mes,duracion,contactosactuales,contactoanterior,contactosprevios,contrata,contratanum,Anomaly,Anomaly_Score,Label,Score,perfil
210,32,blue-collar,single,secondary,0,8,1,0,others,16,may,265,1,-1,0,no,0,0,-0.12527495370137245,no,0.7073,No interesante
211,24,blue-collar,married,primary,0,656,1,0,others,16,may,894,1,-1,0,yes,1,0,-0.0459963875259346,yes,0.53,Periferia
212,45,blue-collar,single,secondary,0,636,1,0,others,16,may,287,4,-1,0,no,0,0,-0.11717556208954245,no,0.6807,No interesante
213,43,services,married,primary,0,822,1,0,others,16,may,112,1,-1,0,no,0,0,-0.11041364049985902,no,0.7903,No interesante
214,43,technician,married,secondary,0,17,1,0,others,16,may,353,4,-1,0,no,0,0,-0.1197497349760316,no,0.6992,No interesante
215,32,housemaid,divorced,secondary,0,715,1,1,others,16,may,14,15,-1,0,no,0,0,-0.026585015289566805,no,0.8161,No interesante
216,29,services,married,tertiary,0,62,1,1,others,16,may,280,2,-1,0,no,0,0,-0.07351231239092643,no,0.7337,No interesante
217,49,technician,divorced,tertiary,0,874,1,0,others,16,may,152,2,-1,0,no,0,0,-0.06796933316479614,no,0.7765,No interesante
218,46,technician,married,tertiary,0,2207,1,0,others,16,may,243,3,-1,0,no,0,0,-0.10391384822457417,no,0.6885,No interesante
219,49,management,married,primary,0,267,1,0,others,16,may,198,5,-1,0,no,0,0,-0.08926172287952527,no,0.7771,No interesante
220,54,management,single,tertiary,0,4393,1,0,others,16,may,1297,3,-1,0,yes,1,0,-0.0017031887025480419,yes,0.5317,Periferia
221,26,blue-collar,single,primary,0,-579,1,0,others,16,may,320,3,-1,0,no,0,0,-0.08926376028144523,no,0.7007,No interesante
222,32,services,single,secondary,0,358,1,0,others,16,may,1144,3,-1,0,no,0,0,-0.07035759611722088,yes,0.5448,Periferia
223,35,admin.,single,secondary,0,368,1,0,others,16,may,218,3,-1,0,no,0,0,-0.12289400779711696,no,0.6855,No interesante
224,51,blue-collar,divorced,primary,0,83,1,0,others,16,may,24,4,-1,0,no,0,0,-0.05573976441732431,no,0.8114,No interesante
225,38,blue-collar,married,secondary,0,660,1,1,others,19,may,105,2,-1,0,no,0,0,-0.09897497682316707,no,0.7915,No interesante
226,44,blue-collar,married,primary,0,-14,1,1,others,19,may,179,4,-1,0,no,0,0,-0.06930949443379586,no,0.8171,No interesante
227,47,blue-collar,single,secondary,0,15,1,0,others,19,may,62,2,-1,0,no,0,0,-0.11979866568024633,no,0.798,No interesante
228,26,admin.,single,secondary,0,-326,1,0,others,19,may,128,3,-1,0,no,0,0,-0.1182891951920842,no,0.7874,No interesante
229,26,technician,divorced,secondary,0,379,1,1,others,19,may,501,3,-1,0,no,0,0,-0.04789541124014796,no,0.5436,Periferia
230,50,services,divorced,secondary,0,761,1,0,others,19,may,169,1,-1,0,no,0,0,-0.09383712040660196,no,0.7681,No interesante
231,38,services,single,secondary,0,36,1,0,others,19,may,143,1,-1,0,no,0,0,-0.12428266519883213,no,0.7867,No interesante
232,57,admin.,divorced,secondary,0,4378,1,0,others,19,may,78,3,-1,0,no,0,0,-0.059985305537919975,no,0.7864,No interesante
233,42,management,married,tertiary,0,365,1,0,others,19,may,49,2,-1,0,no,0,0,-0.10846107745435092,no,0.7881,No interesante
234,49,blue-collar,married,primary,0,1536,1,0,others,19,may,400,2,-1,0,no,0,0,-0.10119731491469257,no,0.6134,No interesante
235,31,services,single,secondary,0,1629,1,0,others,19,may,344,2,-1,0,no,0,0,-0.11701832264162335,no,0.6637,No interesante
236,31,blue-collar,single,tertiary,0,462,1,1,others,19,may,147,1,-1,0,no,0,0,-0.07248711398974234,no,0.7727,No interesante
237,47,technician,divorced,secondary,0,1851,1,0,others,19,may,140,2,-1,0,no,0,0,-0.08924097286892779,no,0.7814,No interesante
238,57,retired,married,secondary,0,919,1,1,others,19,may,408,2,-1,0,no,0,0,-0.0628964519911035,no,0.6308,No interesante
239,28,services,married,secondary,0,-134,1,0,others,19,may,8,2,-1,0,no,0,0,-0.11940116376458387,no,0.8053,No interesante
240,55,admin.,divorced,secondary,0,3524,1,0,others,19,may,492,6,-1,0,no,0,0,-0.05254348895326905,no,0.5384,Periferia
241,30,blue-collar,married,secondary,0,0,0,0,others,19,may,159,3,-1,0,no,0,0,-0.11259259562702667,no,0.7196,No interesante
242,34,blue-collar,divorced,secondary,0,164,1,0,others,19,may,102,13,-1,0,no,0,0,-0.07959489438165313,no,0.7973,No interesante
243,39,management,married,tertiary,0,198,1,0,others,19,may,138,8,-1,0,no,0,0,-0.10135584583276508,no,0.7922,No interesante
244,23,technician,single,secondary,0,710,1,0,others,19,may,374,6,-1,0,no,0,0,-0.1108339915810031,no,0.6332,No interesante
245,37,blue-collar,married,primary,0,53,1,0,others,19,may,467,4,-1,0,no,0,0,-0.09583340780551368,no,0.5706,Periferia
246,50,technician,married,secondary,0,413,1,0,others,19,may,243,2,-1,0,no,0,0,-0.12559303698914587,no,0.6923,No interesante
247,41,services,single,secondary,0,397,1,0,others,20,may,19,15,-1,0,no,0,0,-0.091677236225519,no,0.7982,No interesante
248,38,management,married,tertiary,0,0,1,0,others,20,may,206,1,-1,0,no,0,0,-0.10915546494016076,no,0.7422,No interesante
249,34,services,married,secondary,0,0,1,0,others,20,may,79,1,-1,0,no,0,0,-0.13022180193688435,no,0.8024,No interesante
250,30,management,single,tertiary,0,162,1,0,others,20,may,186,4,-1,0,no,0,0,-0.09994283772233786,no,0.7552,No interesante
251,35,blue-collar,married,secondary,0,499,1,0,others,20,may,328,1,-1,0,no,0,0,-0.13009167466321425,no,0.6785,No interesante
252,37,management,married,secondary,0,3175,1,0,others,20,may,168,1,-1,0,no,0,0,-0.11421016778452492,no,0.763,No interesante
253,37,technician,married,secondary,0,439,1,0,others,20,may,215,2,-1,0,no,0,0,-0.1319010982525024,no,0.702,No interesante
254,37,admin.,married,secondary,0,1283,1,0,others,20,may,209,1,-1,0,no,0,0,-0.13232524571001694,no,0.7037,No interesante
255,53,housemaid,married,secondary,0,736,1,0,others,20,may,535,1,-1,0,no,0,0,-0.11155802876167092,yes,0.5053,Periferia
256,39,admin.,married,secondary,0,2019,1,0,others,20,may,166,1,-1,0,no,0,0,-0.13027516729445382,no,0.7604,No interesante
257,31,services,single,secondary,0,2038,1,0,others,20,may,148,1,-1,0,no,0,0,-0.11769376064469833,no,0.7633,No interesante
258,33,management,single,secondary,0,0,0,0,others,20,may,190,2,-1,0,no,0,0,-0.10461404837786548,no,0.6959,No interesante
259,35,management,single,tertiary,0,1423,1,0,others,20,may,88,1,-1,0,no,0,0,-0.09756327892074183,no,0.7715,No interesante
260,36,services,married,secondary,0,183,1,0,others,20,may,103,3,-1,0,no,0,0,-0.12972636760524908,no,0.7846,No interesante
261,35,blue-collar,married,secondary,0,514,1,0,others,20,may,247,2,-1,0,no,0,0,-0.13407654960280652,no,0.6966,No interesante
262,56,services,married,secondary,0,530,1,0,others,20,may,51,7,-1,0,no,0,0,-0.10551764562103784,no,0.7985,No interesante
263,39,blue-collar,married,secondary,0,804,1,0,others,21,may,166,1,-1,0,no,0,0,-0.13250443307818405,no,0.7621,No interesante
264,35,self-employed,married,tertiary,0,35368,1,0,others,21,may,63,1,-1,0,no,0,0,-0.019165672415157098,no,0.7845,No interesante
265,34,blue-collar,single,secondary,0,3773,1,0,others,21,may,287,1,-1,0,no,0,0,-0.10952637467950743,no,0.6736,No interesante
266,34,technician,married,secondary,0,883,1,0,others,21,may,648,1,-1,0,no,0,0,-0.11395375030422206,yes,0.5228,Periferia
267,37,blue-collar,single,secondary,0,13156,1,0,others,21,may,240,1,-1,0,no,0,0,-0.06280387984015168,no,0.6852,No interesante
268,36,management,married,secondary,0,-35,1,1,others,21,may,17,2,-1,0,no,0,0,-0.07543045734559545,no,0.8204,No interesante
269,32,management,single,tertiary,0,728,1,0,others,21,may,125,1,-1,0,no,0,0,-0.0993613662044111,no,0.7689,No interesante
270,27,blue-collar,single,secondary,0,1279,1,1,others,21,may,450,1,-1,0,no,0,0,-0.07742815401644704,no,0.5764,Periferia
271,28,unemployed,married,secondary,0,858,1,0,others,21,may,371,1,-1,0,no,0,0,-0.0978852373783906,no,0.6471,No interesante
273,32,blue-collar,married,secondary,0,-325,1,1,others,21,may,171,1,-1,0,no,0,0,-0.0931255039577394,no,0.8144,No interesante
274,30,technician,single,tertiary,0,1289,1,0,others,21,may,1697,2,-1,0,yes,1,0,-0.03198664094742526,yes,0.5406,Periferia
275,32,admin.,divorced,secondary,0,335,1,0,others,21,may,501,2,-1,0,no,0,0,-0.08834252750468086,yes,0.5011,Periferia
276,33,blue-collar,single,primary,0,1390,1,0,others,21,may,192,1,-1,0,no,0,0,-0.0944604965219617,no,0.7565,No interesante
277,32,technician,single,secondary,0,644,1,1,others,21,may,198,1,-1,0,no,0,0,-0.09043753219976153,no,0.7611,No interesante
278,33,services,married,secondary,0,881,1,0,others,21,may,67,5,-1,0,no,0,0,-0.11885101910509915,no,0.794,No interesante
279,36,blue-collar,married,secondary,0,342,1,1,others,21,may,88,3,-1,0,no,0,0,-0.09495665103846118,no,0.7927,No interesante
280,35,services,married,secondary,0,0,1,0,others,21,may,190,5,-1,0,no,0,0,-0.12096995625286422,no,0.7972,No interesante
281,30,blue-collar,married,primary,0,1023,1,0,others,21,may,168,3,-1,0,no,0,0,-0.10625252158685557,no,0.77,No interesante
282,33,technician,single,tertiary,0,594,1,1,others,23,may,149,1,-1,0,no,0,0,-0.06559325200394006,no,0.7675,No interesante
283,34,technician,married,secondary,0,456,1,0,others,23,may,621,1,-1,0,no,0,0,-0.11137914893280547,yes,0.5236,Periferia
284,30,blue-collar,married,primary,0,184,1,0,others,23,may,217,1,-1,0,no,0,0,-0.1046856666224017,no,0.7162,No interesante
285,34,blue-collar,married,primary,0,2490,1,0,others,23,may,192,1,-1,0,no,0,0,-0.09996377391337524,no,0.7649,No interesante
286,35,blue-collar,single,primary,0,90,1,0,others,23,may,203,1,-1,0,no,0,0,-0.095070635098166,no,0.7496,No interesante
287,37,blue-collar,married,primary,0,3517,1,0,others,23,may,445,1,-1,0,no,0,0,-0.08613273010551081,no,0.5769,Periferia
288,33,self-employed,married,tertiary,0,416,1,1,others,23,may,290,1,-1,0,no,0,0,-0.06554438914239735,no,0.7105,No interesante
289,33,management,married,tertiary,0,17946,1,0,others,23,may,256,1,-1,0,no,0,0,-0.011443123580975769,no,0.6904,No interesante
290,34,admin.,single,secondary,0,1880,1,0,others,23,may,297,1,-1,0,no,0,0,-0.11188600743301208,no,0.6633,No interesante
291,31,entrepreneur,married,tertiary,0,0,1,0,others,23,may,275,2,-1,0,no,0,0,-0.10025903356670657,no,0.7173,No interesante
292,41,retired,married,secondary,0,287,0,0,others,23,may,236,2,-1,0,no,0,0,-0.0904869773439545,no,0.5805,Periferia
293,34,technician,married,secondary,0,5553,1,0,others,23,may,258,5,-1,0,no,0,0,-0.09134128686421937,no,0.7035,No interesante
294,33,management,married,tertiary,0,321,1,0,others,23,may,101,5,-1,0,no,0,0,-0.09793007650567136,no,0.7889,No interesante
295,32,technician,married,secondary,0,221,1,0,others,23,may,224,4,-1,0,no,0,0,-0.11758273382994287,no,0.6973,No interesante
296,33,management,single,tertiary,0,2599,1,0,others,23,may,328,3,-1,0,no,0,0,-0.08551326611382254,no,0.6606,No interesante
297,35,technician,married,secondary,0,0,1,1,others,23,may,107,2,-1,0,no,0,0,-0.09214285242803684,no,0.8106,No interesante
298,30,student,single,tertiary,0,-679,1,0,others,23,may,372,3,-1,0,no,0,0,-0.07222295909812583,no,0.6559,No interesante
299,38,technician,single,secondary,0,372,0,0,others,23,may,59,3,-1,0,no,0,0,-0.10250528943835564,no,0.7106,No interesante
300,58,blue-collar,married,secondary,0,5505,1,0,others,23,may,317,4,-1,0,no,0,0,-0.0879511195192032,no,0.6817,No interesante
301,53,admin.,married,secondary,0,7598,1,0,others,23,may,27,7,-1,0,no,0,0,-0.07243741396084052,no,0.7931,No interesante
302,32,blue-collar,married,primary,0,1156,1,0,others,26,may,185,5,-1,0,no,0,0,-0.0971978586014326,no,0.7776,No interesante
303,37,services,single,secondary,0,510,1,0,others,26,may,322,1,-1,0,no,0,0,-0.111960369695158,no,0.6679,No interesante
304,38,unemployed,married,secondary,0,-673,1,0,others,26,may,364,1,-1,0,no,0,0,-0.09466509240177153,no,0.6896,No interesante
305,36,technician,divorced,secondary,0,160,1,0,others,26,may,142,1,-1,0,no,0,0,-0.09096325288493744,no,0.7812,No interesante
306,28,technician,married,secondary,0,880,1,0,others,26,may,188,1,-1,0,no,0,0,-0.11951818744487992,no,0.7481,No interesante
307,48,services,divorced,secondary,0,569,1,1,others,26,may,151,1,-1,0,no,0,0,-0.05060381822106513,no,0.7933,No interesante
308,49,technician,divorced,secondary,0,-236,1,0,others,26,may,204,2,-1,0,no,0,0,-0.08445016737589528,no,0.7691,No interesante
309,30,services,married,secondary,0,-95,1,1,others,26,may,306,3,-1,0,no,0,0,-0.0802166192806511,no,0.742,No interesante
310,30,blue-collar,married,secondary,0,187,1,0,others,26,may,272,6,-1,0,no,0,0,-0.1112090992391413,no,0.7042,No interesante
311,34,management,single,tertiary,0,1640,1,0,others,26,may,160,3,-1,0,no,0,0,-0.08465855355892997,no,0.7646,No interesante
312,54,blue-collar,married,secondary,0,-69,1,0,others,26,may,135,2,-1,0,no,0,0,-0.11449231794772365,no,0.809,No interesante
313,45,blue-collar,married,secondary,0,0,1,0,others,26,may,112,2,-1,0,no,0,0,-0.12308036598467942,no,0.8057,No interesante
314,45,blue-collar,married,secondary,0,-376,1,0,others,26,may,162,4,-1,0,no,0,0,-0.1163877835271852,no,0.8112,No interesante
315,42,admin.,divorced,secondary,0,-551,1,1,others,26,may,147,6,-1,0,no,0,0,-0.046511836342060915,no,0.8375,No interesante
316,34,blue-collar,married,primary,0,6575,1,0,others,26,may,405,4,-1,0,no,0,0,-0.06706261559858345,no,0.615,No interesante
317,32,technician,single,secondary,0,6471,1,1,others,26,may,349,4,-1,0,no,0,0,-0.05053962507640608,no,0.6807,No interesante
318,39,technician,married,secondary,0,7137,1,0,others,27,may,151,7,-1,0,no,0,0,-0.07928185368451496,no,0.7833,No interesante
319,40,admin.,married,primary,0,189,1,0,others,27,may,160,2,-1,0,no,0,0,-0.10097888800818756,no,0.7795,No interesante
320,36,services,divorced,secondary,0,-330,1,1,others,27,may,207,2,-1,0,no,0,0,-0.049566644596860165,no,0.7814,No interesante
321,31,management,single,tertiary,0,1411,1,0,others,27,may,121,4,-1,0,no,0,0,-0.07940336636568096,no,0.7767,No interesante
322,36,blue-collar,married,primary,0,244,1,0,others,27,may,70,2,-1,0,no,0,0,-0.09996015265333023,no,0.7957,No interesante
323,51,blue-collar,divorced,secondary,0,216,1,0,others,27,may,213,2,-1,0,no,0,0,-0.0851006711673663,no,0.7238,No interesante
324,31,blue-collar,married,secondary,0,203,1,0,others,27,may,426,2,-1,0,no,0,0,-0.11556774129838325,no,0.5906,Periferia
325,37,admin.,married,secondary,0,274,1,0,others,27,may,731,3,-1,0,yes,1,0,-0.06246449846647445,yes,0.5174,Periferia
326,40,blue-collar,married,primary,1,-56,1,0,others,27,may,316,1,-1,0,no,0,0,-0.041584177799812605,no,0.7297,No interesante
327,24,self-employed,single,tertiary,0,2984,1,0,others,27,may,935,1,-1,0,yes,1,0,-0.016233187096562574,yes,0.5403,Periferia
328,27,services,single,secondary,0,1043,1,0,others,27,may,376,2,-1,0,no,0,0,-0.10437862965142476,no,0.6318,No interesante
329,51,blue-collar,divorced,secondary,0,78,1,0,others,27,may,723,2,-1,0,no,0,0,-0.06109035452939592,no,0.5012,Periferia
331,32,management,single,tertiary,0,1410,1,0,others,27,may,175,5,-1,0,no,0,0,-0.08067786607374328,no,0.765,No interesante
332,34,blue-collar,single,secondary,0,3723,1,0,others,27,may,47,5,-1,0,no,0,0,-0.09434011023792777,no,0.7855,No interesante
333,39,management,married,tertiary,0,1598,1,1,others,27,may,87,3,-1,0,no,0,0,-0.05449793905502032,no,0.7925,No interesante
334,32,management,married,tertiary,0,3809,1,0,others,27,may,50,5,-1,0,no,0,0,-0.07641159159871762,no,0.7923,No interesante
335,39,blue-collar,married,tertiary,0,206,1,1,others,28,may,153,3,-1,0,no,0,0,-0.06764216086377067,no,0.7887,No interesante
336,25,blue-collar,married,primary,0,657,1,1,others,28,may,397,1,-1,0,no,0,0,-0.05405678119717528,no,0.6435,No interesante
337,48,management,single,secondary,0,61,1,0,others,28,may,198,1,-1,0,no,0,0,-0.0957817576241331,no,0.7612,No interesante
338,37,admin.,married,secondary,0,18,1,1,others,28,may,103,4,-1,0,no,0,0,-0.08404173344483018,no,0.8135,No interesante
339,29,housemaid,married,tertiary,0,420,1,0,others,28,may,95,3,-1,0,no,0,0,-0.08864973682543148,no,0.7783,No interesante
340,29,services,married,secondary,0,1386,1,0,others,28,may,166,1,-1,0,no,0,0,-0.11441809067695767,no,0.7564,No interesante
341,23,blue-collar,single,secondary,0,214,1,0,others,28,may,44,1,-1,0,no,0,0,-0.1093974521619016,no,0.7623,No interesante
342,33,admin.,divorced,secondary,0,-403,1,0,others,28,may,217,1,-1,0,no,0,0,-0.08968511924291805,no,0.7467,No interesante
343,46,admin.,married,secondary,0,-363,1,1,others,28,may,236,1,-1,0,no,0,0,-0.08664929598992116,no,0.7553,No interesante
344,42,blue-collar,married,secondary,0,54,1,0,others,28,may,268,1,-1,0,no,0,0,-0.11825879147108215,no,0.7131,No interesante
345,36,blue-collar,married,secondary,0,21,1,0,others,28,may,89,1,-1,0,no,0,0,-0.12304744744841688,no,0.8037,No interesante
346,53,blue-collar,single,primary,0,-137,1,1,others,28,may,72,1,-1,0,no,0,0,-0.047157060734089984,no,0.8169,No interesante
347,51,technician,single,secondary,0,511,1,1,others,28,may,67,2,-1,0,no,0,0,-0.07263281041258024,no,0.7805,No interesante
348,23,services,single,secondary,0,665,1,0,others,28,may,1183,1,-1,0,yes,1,0,-0.02941430579170662,yes,0.5433,Periferia
349,26,services,single,tertiary,0,1624,1,1,others,28,may,438,1,-1,0,no,0,0,-0.04197261480863829,no,0.587,Periferia
350,27,technician,married,secondary,0,811,1,0,others,28,may,591,2,-1,0,no,0,0,-0.10209717870428407,yes,0.5116,Periferia
351,38,technician,married,secondary,0,61,1,0,others,28,may,97,1,-1,0,no,0,0,-0.11896314220851124,no,0.7871,No interesante
352,29,services,married,secondary,0,11417,1,0,others,28,may,272,2,-1,0,no,0,0,-0.05974038709833029,no,0.6914,No interesante
353,29,admin.,single,secondary,0,175,0,0,others,28,may,597,3,-1,0,no,0,0,-0.08991015782833295,yes,0.5602,Periferia
354,37,management,married,tertiary,0,655,0,0,others,28,may,244,3,-1,0,no,0,0,-0.08045822055518187,no,0.5775,Periferia
355,38,self-employed,married,secondary,0,279,1,0,others,28,may,110,5,-1,0,no,0,0,-0.10194864204831984,no,0.7878,No interesante
356,59,technician,married,secondary,0,0,1,1,others,28,may,109,1,-1,0,no,0,0,-0.07556136594665762,no,0.8098,No interesante
357,29,blue-collar,married,primary,0,1280,1,0,others,28,may,629,2,-1,0,no,0,0,-0.08235411567657808,yes,0.5145,Periferia
358,25,blue-collar,divorced,secondary,0,2428,1,0,others,28,may,376,4,-1,0,no,0,0,-0.07639768044723844,no,0.6608,No interesante
359,29,blue-collar,married,secondary,0,201,1,0,others,28,may,180,2,-1,0,no,0,0,-0.12158445201628275,no,0.757,No interesante
360,25,blue-collar,single,secondary,0,579,1,0,others,28,may,225,4,-1,0,no,0,0,-0.10753710966132668,no,0.6801,No interesante
361,45,services,single,secondary,0,1377,1,0,others,28,may,171,5,-1,0,no,0,0,-0.09847816843429108,no,0.7726,No interesante
362,29,self-employed,married,secondary,0,542,0,0,others,28,may,104,3,-1,0,no,0,0,-0.09630027020305604,no,0.6876,No interesante
363,44,blue-collar,married,primary,0,3753,1,0,others,28,may,122,4,-1,0,no,0,0,-0.08523241818050759,no,0.79,No interesante
364,34,technician,single,secondary,0,1386,1,1,others,28,may,185,6,-1,0,no,0,0,-0.07011214136440275,no,0.7751,No interesante
365,50,management,married,secondary,0,-187,1,0,others,29,may,31,2,-1,0,no,0,0,-0.09855978872169124,no,0.8169,No interesante
366,59,technician,married,primary,0,4243,1,0,others,29,may,233,1,-1,0,no,0,0,-0.07445352723139276,no,0.7053,No interesante
367,45,management,single,tertiary,0,2571,1,0,others,29,may,54,1,-1,0,no,0,0,-0.0749256891755139,no,0.7748,No interesante
368,50,blue-collar,married,primary,0,84,1,0,others,29,may,179,1,-1,0,no,0,0,-0.09649667756654867,no,0.7837,No interesante
369,29,blue-collar,married,secondary,0,559,1,0,others,29,may,182,2,-1,0,no,0,0,-0.11683574031300857,no,0.7517,No interesante
370,37,management,single,secondary,0,34,1,0,others,29,may,285,1,-1,0,no,0,0,-0.100093520058935,no,0.7022,No interesante
371,56,admin.,married,secondary,0,1504,1,0,others,29,may,66,2,-1,0,no,0,0,-0.09887898403895527,no,0.7811,No interesante
372,32,admin.,married,tertiary,0,118,0,0,others,29,may,358,10,-1,0,no,0,0,-0.06692837215841063,no,0.5796,Periferia
